Title,Word,Score
Small Gods,choose,0.22729582047059121
Small Gods,torture,0.22729582047059121
Small Gods,stop,0.21543753655808895
Small Gods,beginning,0.20574861312248513
Small Gods,peace,0.20574861312248513
Small Gods,love,0.1786023422994106
Small Gods,ability,0.0
Batman: The Killing Joke,joker,0.4180762004930296
Batman: The Killing Joke,commissioner,0.30347420207063136
Batman: The Killing Joke,gordon,0.30347420207063136
Batman: The Killing Joke,barbara,0.15173710103531568
Batman: The Killing Joke,batgirl,0.15173710103531568
Batman: The Killing Joke,breaking,0.15173710103531568
Batman: The Killing Joke,insanity,0.15173710103531568
Batman: The Killing Joke,kidnap,0.15173710103531568
Batman: The Killing Joke,madman,0.15173710103531568
Batman: The Killing Joke,paralyze,0.15173710103531568
Batman: The Killing Joke,permanently,0.15173710103531568
Batman: The Killing Joke,perseverance,0.15173710103531568
Batman: The Killing Joke,point,0.15173710103531568
Batman: The Killing Joke,sanity,0.15173710103531568
Batman: The Killing Joke,beset,0.13935873349767652
The Hitchhiker’s Guide to the Galaxy,hitchhiker,0.25459069575674903
The Hitchhiker’s Guide to the Galaxy,galaxy,0.24445418327871224
The Hitchhiker’s Guide to the Galaxy,towel,0.20011339521958355
The Hitchhiker’s Guide to the Galaxy,pen,0.18750195589981009
The Hitchhiker’s Guide to the Galaxy,zaphod,0.17771976358933989
The Hitchhiker’s Guide to the Galaxy,arthur,0.1629694555191415
The Hitchhiker’s Guide to the Galaxy,guide,0.1629694555191415
The Hitchhiker’s Guide to the Galaxy,actor,0.10894411030744715
The Hitchhiker’s Guide to the Galaxy,aid,0.10894411030744715
The Hitchhiker’s Guide to the Galaxy,ballpoint,0.10894411030744715
The Hitchhiker’s Guide to the Galaxy,buy,0.10894411030744715
The Hitchhiker’s Guide to the Galaxy,chronically,0.10894411030744715
The Hitchhiker’s Guide to the Galaxy,cocktail,0.10894411030744715
The Hitchhiker’s Guide to the Galaxy,digital,0.10894411030744715
The Hitchhiker’s Guide to the Galaxy,dynamic,0.10894411030744715
Harry Potter and the Goblet of Fire,harry,0.4244476483334495
Harry Potter and the Goblet of Fire,hogwarts,0.300353566566219
Harry Potter and the Goblet of Fire,careful,0.21534225534592846
Harry Potter and the Goblet of Fire,castle,0.21534225534592846
Harry Potter and the Goblet of Fire,lurk,0.21534225534592846
Harry Potter and the Goblet of Fire,count,0.19777512400581115
Harry Potter and the Goblet of Fire,danger,0.19777512400581115
Harry Potter and the Goblet of Fire,explore,0.19777512400581115
Harry Potter and the Goblet of Fire,fourth,0.19777512400581115
Harry Potter and the Goblet of Fire,holiday,0.185311045963344
Harry Potter and the Goblet of Fire,quidditch,0.185311045963344
Harry Potter and the Goblet of Fire,spell,0.185311045963344
Harry Potter and the Goblet of Fire,unexpected,0.17564315593964508
Harry Potter and the Goblet of Fire,witchcraft,0.16774391462322674
Harry Potter and the Goblet of Fire,wizardry,0.16774391462322674
The Restaurant at the End of the Universe,arm,0.2711411777018141
The Restaurant at the End of the Universe,curious,0.2711411777018141
The Restaurant at the End of the Universe,arthur,0.22081345454359233
The Restaurant at the End of the Universe,galaxy,0.22081345454359233
The Restaurant at the End of the Universe,contributor,0.14761247911477537
The Restaurant at the End of the Universe,gladly,0.14761247911477537
The Restaurant at the End of the Universe,hiker,0.14761247911477537
The Restaurant at the End of the Universe,improbability,0.14761247911477537
The Restaurant at the End of the Universe,mcmilan,0.14761247911477537
The Restaurant at the End of the Universe,motley,0.14761247911477537
The Restaurant at the End of the Universe,native,0.14761247911477537
The Restaurant at the End of the Universe,refuge,0.14761247911477537
The Restaurant at the End of the Universe,shipmate,0.14761247911477537
The Restaurant at the End of the Universe,suffer,0.14761247911477537
The Restaurant at the End of the Universe,vogons,0.14761247911477537
Daredevil: Born Again,corruption,0.28349059149484035
Daredevil: Born Again,indestructible,0.28349059149484035
Daredevil: Born Again,intensity,0.28349059149484035
Daredevil: Born Again,produce,0.28349059149484035
Daredevil: Born Again,wagnerian,0.28349059149484035
Daredevil: Born Again,immortal,0.2603640739125048
Daredevil: Born Again,medium,0.2603640739125048
Daredevil: Born Again,redemption,0.2603640739125048
Daredevil: Born Again,rival,0.2603640739125048
Daredevil: Born Again,theater,0.2603640739125048
Daredevil: Born Again,large,0.24395554855819995
Daredevil: Born Again,stake,0.2312281075043172
Daredevil: Born Again,soul,0.21203673704954457
Daredevil: Born Again,force,0.2044205056215595
Daredevil: Born Again,good,0.17250169411290414
Snow Crash,pizza,0.32555875440427107
Snow Crash,cosonostra,0.16277937720213553
Snow Crash,crash,0.16277937720213553
Snow Crash,enigma,0.16277937720213553
Snow Crash,enzo,0.16277937720213553
Snow Crash,headlong,0.16277937720213553
Snow Crash,hiro,0.16277937720213553
Snow Crash,infocalypse,0.16277937720213553
Snow Crash,metaverse,0.16277937720213553
Snow Crash,neon,0.16277937720213553
Snow Crash,outrageous,0.16277937720213553
Snow Crash,romp,0.16277937720213553
Snow Crash,shadowy,0.16277937720213553
Snow Crash,snow,0.16277937720213553
Snow Crash,virtual,0.16277937720213553
Wolverine: Old Man Logan,wolverine,0.4721602174185507
Wolverine: Old Man Logan,man,0.25731357468042715
Wolverine: Old Man Logan,old,0.2553503536135227
Wolverine: Old Man Logan,logan,0.23608010870927534
Wolverine: Old Man Logan,call,0.19255791336289457
Wolverine: Old Man Logan,happen,0.1838979606485278
Wolverine: Old Man Logan,family,0.14717280324492155
Wolverine: Old Man Logan,know,0.12218430811612163
Wolverine: Old Man Logan,archer,0.11804005435463767
Wolverine: Old Man Logan,blind,0.11804005435463767
Wolverine: Old Man Logan,concern,0.11804005435463767
Wolverine: Old Man Logan,gang,0.11804005435463767
Wolverine: Old Man Logan,hair,0.11804005435463767
Wolverine: Old Man Logan,hawkeye,0.11804005435463767
Wolverine: Old Man Logan,hear,0.11804005435463767
The Infinity Gauntlet,infinity,0.27913939451484443
The Infinity Gauntlet,gauntlet,0.2563678376842272
The Infinity Gauntlet,universe,0.17401604655066677
The Infinity Gauntlet,hero,0.16985402652538242
The Infinity Gauntlet,god,0.15894992003524033
The Infinity Gauntlet,adam,0.13956969725742221
The Infinity Gauntlet,aspect,0.13956969725742221
The Infinity Gauntlet,astral,0.13956969725742221
The Infinity Gauntlet,awesome,0.13956969725742221
The Infinity Gauntlet,cosmic,0.13956969725742221
The Infinity Gauntlet,fray,0.13956969725742221
The Infinity Gauntlet,gaining,0.13956969725742221
The Infinity Gauntlet,grail,0.13956969725742221
The Infinity Gauntlet,holy,0.13956969725742221
The Infinity Gauntlet,nihilistic,0.13956969725742221
Watchmen,superhero,0.40978281857954824
Watchmen,win,0.3192061586958419
Watchmen,award,0.23509020591986382
Watchmen,history,0.19699186612002878
Watchmen,war,0.17030627572898877
Watchmen,alan,0.13659427285984943
Watchmen,american,0.13659427285984943
Watchmen,chronicle,0.13659427285984943
Watchmen,cold,0.13659427285984943
Watchmen,concept,0.13659427285984943
Watchmen,dave,0.13659427285984943
Watchmen,dissect,0.13659427285984943
Watchmen,effect,0.13659427285984943
Watchmen,erstwhile,0.13659427285984943
Watchmen,failing,0.13659427285984943
The Time of Contempt,witcher,0.4292374115743075
The Time of Contempt,ciri,0.24939946727607346
The Time of Contempt,geralt,0.21461870578715375
The Time of Contempt,blood,0.17392782335206464
The Time of Contempt,series,0.14829559879582982
The Time of Contempt,andrzej,0.12469973363803673
The Time of Contempt,contemptbaptism,0.12469973363803673
The Time of Contempt,coup,0.12469973363803673
The Time of Contempt,defender,0.12469973363803673
The Time of Contempt,elvesthe,0.12469973363803673
The Time of Contempt,firethe,0.12469973363803673
The Time of Contempt,ill,0.12469973363803673
The Time of Contempt,injury,0.12469973363803673
The Time of Contempt,malady,0.12469973363803673
The Time of Contempt,protector,0.12469973363803673
The Throne of Fire,ra,0.3055499324249954
The Throne of Fire,kane,0.27135745558523616
The Throne of Fire,kanes,0.2036999549499969
The Throne of Fire,magician,0.19086248538193737
The Throne of Fire,god,0.1894431757291923
The Throne of Fire,chaos,0.18090497039015743
The Throne of Fire,house,0.14572100051978795
The Throne of Fire,world,0.1392209365429047
The Throne of Fire,accomplish,0.11089667604381702
The Throne of Fire,cast,0.11089667604381702
The Throne of Fire,chant,0.11089667604381702
The Throne of Fire,command,0.11089667604381702
The Throne of Fire,descendant,0.11089667604381702
The Throne of Fire,devious,0.11089667604381702
The Throne of Fire,feat,0.11089667604381702
Ender’s Game,ender,0.6051976755397961
Ender’s Game,valentine,0.22694912832742356
Ender’s Game,peter,0.15346038004523535
Ender’s Game,wiggin,0.15129941888494902
Ender’s Game,war,0.14148053214881495
Ender’s Game,computer,0.13895675646151687
Ender’s Game,military,0.13895675646151687
Ender’s Game,earth,0.1349463864100872
Ender’s Game,drive,0.1234068408083534
Ender’s Game,result,0.1234068408083534
Ender’s Game,seek,0.11785683568332038
Ender’s Game,find,0.11745852869117082
Ender’s Game,old,0.10909957732855598
Ender’s Game,destroy,0.09940560657231041
Ender’s Game,way,0.09940560657231041
"Naruto, Vol. 1: Uzumaki Naruto",naruto,0.4900218506002773
"Naruto, Vol. 1: Uzumaki Naruto",ninja,0.367516387950208
"Naruto, Vol. 1: Uzumaki Naruto",village,0.33753523703119553
"Naruto, Vol. 1: Uzumaki Naruto",hokage,0.24501092530013865
"Naruto, Vol. 1: Uzumaki Naruto",academy,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",amuse,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",antic,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",claim,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",complicated,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",fearsome,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",fox,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",incorrigible,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",knack,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",leaves,0.12250546265006933
"Naruto, Vol. 1: Uzumaki Naruto",mischief,0.12250546265006933
The Fellowship of the Ring,ring,0.640045156833329
The Fellowship of the Ring,baggins,0.1951699403623555
The Fellowship of the Ring,bilbo,0.1951699403623555
The Fellowship of the Ring,frodo,0.1951699403623555
The Fellowship of the Ring,lord,0.1655343156918019
The Fellowship of the Ring,middle,0.1655343156918019
The Fellowship of the Ring,rule,0.14819858657408128
The Fellowship of the Ring,dark,0.13961887712724905
The Fellowship of the Ring,earth,0.12635815083026006
The Fellowship of the Ring,find,0.10998325245669544
The Fellowship of the Ring,care,0.10625283474003809
The Fellowship of the Ring,cousin,0.10625283474003809
The Fellowship of the Ring,elderly,0.10625283474003809
The Fellowship of the Ring,elven,0.10625283474003809
The Fellowship of the Ring,entrust,0.10625283474003809
"X-Men: God Loves, Man Kills",men,0.3652388034892269
"X-Men: God Loves, Man Kills",god,0.22645070899995828
"X-Men: God Loves, Man Kills",bitter,0.19884034475667298
"X-Men: God Loves, Man Kills",chris,0.19884034475667298
"X-Men: God Loves, Man Kills",claremont,0.19884034475667298
"X-Men: God Loves, Man Kills",influential,0.19884034475667298
"X-Men: God Loves, Man Kills",loves,0.19884034475667298
"X-Men: God Loves, Man Kills",magnetism,0.19884034475667298
"X-Men: God Loves, Man Kills",magneto,0.19884034475667298
"X-Men: God Loves, Man Kills",partial,0.19884034475667298
"X-Men: God Loves, Man Kills",uncanny,0.19884034475667298
"X-Men: God Loves, Man Kills",year,0.19559326159922238
"X-Men: God Loves, Man Kills",adversary,0.18261940174461344
"X-Men: God Loves, Man Kills",basis,0.18261940174461344
"X-Men: God Loves, Man Kills",graphic,0.18261940174461344
The Battle of the Labyrinth,kronos,0.2691550600804205
The Battle of the Labyrinth,percy,0.21132260163792985
The Battle of the Labyrinth,bad,0.1874152355570927
The Battle of the Labyrinth,acquaintance,0.14653121308062889
The Battle of the Labyrinth,blockbuster,0.14653121308062889
The Battle of the Labyrinth,border,0.14653121308062889
The Battle of the Labyrinth,cheerleader,0.14653121308062889
The Battle of the Labyrinth,freshman,0.14653121308062889
The Battle of the Labyrinth,haven,0.14653121308062889
The Battle of the Labyrinth,impenetrable,0.14653121308062889
The Battle of the Labyrinth,invade,0.14653121308062889
The Battle of the Labyrinth,invasion,0.14653121308062889
The Battle of the Labyrinth,labyrinth,0.14653121308062889
The Battle of the Labyrinth,minute,0.14653121308062889
The Battle of the Labyrinth,orientation,0.14653121308062889
"Tokyo Ghoul, Tome 1",se,0.31065334182484333
"Tokyo Ghoul, Tome 1",de,0.2853109488592049
"Tokyo Ghoul, Tome 1",il,0.23299000636863249
"Tokyo Ghoul, Tome 1",la,0.23299000636863249
"Tokyo Ghoul, Tome 1",par,0.23299000636863249
"Tokyo Ghoul, Tome 1",pour,0.23299000636863249
"Tokyo Ghoul, Tome 1",ce,0.15532667091242167
"Tokyo Ghoul, Tome 1",des,0.15532667091242167
"Tokyo Ghoul, Tome 1",devenu,0.15532667091242167
"Tokyo Ghoul, Tome 1",est,0.15532667091242167
"Tokyo Ghoul, Tome 1",goule,0.15532667091242167
"Tokyo Ghoul, Tome 1",kaneki,0.15532667091242167
"Tokyo Ghoul, Tome 1",mi,0.15532667091242167
"Tokyo Ghoul, Tome 1",nourrir,0.15532667091242167
"Tokyo Ghoul, Tome 1",peu,0.15532667091242167
Harry Potter and the Order of the Phoenix,harry,0.42853386387973746
Harry Potter and the Order of the Phoenix,summer,0.35274315779847104
Harry Potter and the Order of the Phoenix,holiday,0.28064259111130946
Harry Potter and the Order of the Phoenix,hogwarts,0.22743383356473118
Harry Potter and the Order of the Phoenix,fifth,0.1630615385118191
Harry Potter and the Order of the Phoenix,misery,0.1630615385118191
Harry Potter and the Order of the Phoenix,neglect,0.1630615385118191
Harry Potter and the Order of the Phoenix,schoolboy,0.1630615385118191
Harry Potter and the Order of the Phoenix,situation,0.1630615385118191
Harry Potter and the Order of the Phoenix,unlike,0.1630615385118191
Harry Potter and the Order of the Phoenix,year,0.16039872691803697
Harry Potter and the Order of the Phoenix,fashion,0.1497593491251745
Harry Potter and the Order of the Phoenix,hermione,0.1497593491251745
Harry Potter and the Order of the Phoenix,ron,0.1497593491251745
Harry Potter and the Order of the Phoenix,upside,0.1497593491251745
"Berserk, Vol. 1",berserk,0.24460582510436754
"Berserk, Vol. 1",gut,0.24460582510436754
"Berserk, Vol. 1",anime,0.12230291255218377
"Berserk, Vol. 1",annoyance,0.12230291255218377
"Berserk, Vol. 1",bearer,0.12230291255218377
"Berserk, Vol. 1",bloodstained,0.12230291255218377
"Berserk, Vol. 1",crimson,0.12230291255218377
"Berserk, Vol. 1",cut,0.12230291255218377
"Berserk, Vol. 1",damned,0.12230291255218377
"Berserk, Vol. 1",easily,0.12230291255218377
"Berserk, Vol. 1",extreme,0.12230291255218377
"Berserk, Vol. 1",flesh,0.12230291255218377
"Berserk, Vol. 1",foolish,0.12230291255218377
"Berserk, Vol. 1",gigantic,0.12230291255218377
"Berserk, Vol. 1",guts,0.12230291255218377
"So Long, and Thanks for All the Fish",earth,0.24805323185113123
"So Long, and Thanks for All the Fish",arthur,0.20801437705937326
"So Long, and Thanks for All the Fish",mean,0.19395207518694302
"So Long, and Thanks for All the Fish",space,0.17785482134530733
"So Long, and Thanks for All the Fish",aboard,0.13905637205267288
"So Long, and Thanks for All the Fish",battered,0.13905637205267288
"So Long, and Thanks for All the Fish",booth,0.13905637205267288
"So Long, and Thanks for All the Fish",copy,0.13905637205267288
"So Long, and Thanks for All the Fish",dolphin,0.13905637205267288
"So Long, and Thanks for All the Fish",explanation,0.13905637205267288
"So Long, and Thanks for All the Fish",fortunately,0.13905637205267288
"So Long, and Thanks for All the Fish",otherworldly,0.13905637205267288
"So Long, and Thanks for All the Fish",plastic,0.13905637205267288
"So Long, and Thanks for All the Fish",ratty,0.13905637205267288
"So Long, and Thanks for All the Fish",shopping,0.13905637205267288
The Jungle Book,kipling,0.2705796855634828
The Jungle Book,mowgli,0.2705796855634828
The Jungle Book,story,0.2247655473296844
The Jungle Book,bagheera,0.1473067961224499
The Jungle Book,baloo,0.1473067961224499
The Jungle Book,central,0.1473067961224499
The Jungle Book,cub,0.1473067961224499
The Jungle Book,elephant,0.1473067961224499
The Jungle Book,expertly,0.1473067961224499
The Jungle Book,foreboding,0.1473067961224499
The Jungle Book,handler,0.1473067961224499
The Jungle Book,interweave,0.1473067961224499
The Jungle Book,kahn,0.1473067961224499
The Jungle Book,memorable,0.1473067961224499
The Jungle Book,mongoose,0.1473067961224499
Batman: Hush,batman,0.5345044362359589
Batman: Hush,page,0.21380177449438356
Batman: Hush,volume,0.18582824169041778
Batman: Hush,acclaimed,0.12422507270745574
Batman: Hush,al,0.12422507270745574
Batman: Hush,available,0.12422507270745574
Batman: Hush,comic_strip,0.12422507270745574
Batman: Hush,critically,0.12422507270745574
Batman: Hush,deception,0.12422507270745574
Batman: Hush,ghul,0.12422507270745574
Batman: Hush,havoc,0.12422507270745574
Batman: Hush,hush,0.12422507270745574
Batman: Hush,intrigue,0.12422507270745574
Batman: Hush,jim,0.12422507270745574
Batman: Hush,knight,0.12422507270745574
Hogfather,ho,0.46211277653682964
Hogfather,jolly,0.3080751843578864
Hogfather,morning,0.28294311161372415
Hogfather,night,0.23997954948251277
Hogfather,get,0.19701598735130132
Hogfather,death,0.18746121673970229
Hogfather,chimney,0.1540375921789432
Hogfather,darker,0.1540375921789432
Hogfather,darkest,0.1540375921789432
Hogfather,fat,0.1540375921789432
Hogfather,feast,0.1540375921789432
Hogfather,festive,0.1540375921789432
Hogfather,gothic,0.1540375921789432
Hogfather,governess,0.1540375921789432
Hogfather,hogswatch,0.1540375921789432
God Emperor of Dune,leto,0.3310654961623806
God Emperor of Dune,siona,0.2403146535548158
God Emperor of Dune,herbert,0.20680084240328617
God Emperor of Dune,atreides,0.19601180502685936
God Emperor of Dune,dune,0.19601180502685936
God Emperor of Dune,emperor,0.19601180502685936
God Emperor of Dune,humanity,0.18719651962339082
God Emperor of Dune,rule,0.16759219684349547
God Emperor of Dune,conceive,0.1201573267774079
God Emperor of Dune,despot,0.1201573267774079
God Emperor of Dune,immortality,0.1201573267774079
God Emperor of Dune,inhuman,0.1201573267774079
God Emperor of Dune,merge,0.1201573267774079
God Emperor of Dune,morality,0.1201573267774079
God Emperor of Dune,preserve,0.1201573267774079
Going Postal,maybe,0.26715982147518
Going Postal,mail,0.2453655309625377
Going Postal,man,0.1747131913415519
Going Postal,get,0.17085035952582592
Going Postal,adora,0.13357991073759
Going Postal,ail,0.13357991073759
Going Postal,bell,0.13357991073759
Going Postal,date,0.13357991073759
Going Postal,dearheart,0.13357991073759
Going Postal,envelope,0.13357991073759
Going Postal,grand,0.13357991073759
Going Postal,hail,0.13357991073759
Going Postal,honest,0.13357991073759
